,Unnamed: 0,CamId,Filename,S_Spring,S_Summer,S_Fall,S_Winter,D_Night,D_Twilight,D_Sunrise,D_Sunset,D_Day,D_FullDaylight,I_Height,I_Width,I_LowestSky,I_Low09Sky,DQ_TimeDiffers,IQ_Empty,IQ_Noise,Conds,Fog,Rain,Snow,Hail,Thunder
4478,4478,10917,20120425_165432.jpg,1,0,0,0,1,0,0,0,0,0,960,1280,959,959,146,0,0.8091348687128288,Clear,0,0,0,0,0
81868,81868,8438,20130411_071632.jpg,1,0,0,0,1,0,0,0,0,0,600,800,271,267,359,0,0.506318073546451,Light Snow,0,0,1,0,0
50534,50534,3888,20130212_011355.jpg,0,0,0,1,1,0,0,0,0,0,240,320,69,68,47,0,1.8274483252703274e-32,Unknown,0,0,0,0,0
68165,68165,65,20140203_170308.jpg,0,0,0,1,0,0,0,0,1,1,720,1280,425,420,972,0,0.3706505546264013,Clear,0,0,0,0,0
56331,56331,4679,20140709_211020.jpg,0,1,0,0,1,0,0,0,0,0,480,640,188,185,110,0,0.18532527731320025,Light Drizzle,0,1,0,0,0
37528,37528,24325,20140320_203847.jpg,1,0,0,0,0,0,0,0,1,1,768,1024,418,409,465,0,0.3888265556932676,Clear,0,0,0,0,0
24898,24898,19388,20131003_011402.jpg,0,0,1,0,1,0,0,0,0,0,960,1280,396,393,106,0,0.3424952363649818,Partly Cloudy,0,0,0,0,0
45154,45154,3396,20130528_173838.jpg,1,0,0,0,0,1,0,0,0,0,960,1280,484,482,162,0,0.7222337915248219,Partly Cloudy,0,0,0,0,0
72622,72622,684,20130227_184155.jpg,0,0,0,1,0,0,0,0,1,1,720,1280,523,505,347,0,0.3706505546264053,Overcast,0,0,0,0,0
21355,21355,18590,20140526_093929.jpg,1,0,0,0,1,0,0,0,0,0,480,640,280,268,407,0,0.32099279623325416,Partly Cloudy,0,0,0,0,0
3336,3336,10917,20110910_172407.jpg,0,0,1,0,0,0,0,0,1,1,960,1280,959,959,94,0,0.8091348687128317,Partly Cloudy,0,0,0,0,0
57222,57222,4795,20130124_040421.jpg,0,0,0,1,1,0,0,0,0,0,381,508,52,49,134,0,0.2655734763715154,Mostly Cloudy,0,0,0,0,0
91751,91751,9483,20130907_202409.jpg,0,0,1,0,1,0,0,0,0,0,647,1024,306,302,34,0,0.4260698744881404,Scattered Clouds,0,0,0,0,0
20224,20224,18590,20130924_103931.jpg,0,0,1,0,1,0,0,0,0,0,480,640,280,268,407,0,0.370650554626402,Light Rain,0,1,0,0,0
91431,91431,9483,20130705_042406.jpg,0,1,0,0,0,0,0,0,1,1,647,1024,306,302,156,0,0.06783375946002508,Mostly Cloudy,0,0,0,0,0
75226,75226,684,20140910_214157.jpg,0,0,1,0,0,0,0,0,1,1,720,1280,523,505,347,0,0.3888265556932851,Overcast,0,0,0,0,0
77574,77574,7233,20130805_163137.jpg,0,1,0,0,0,0,0,0,1,1,720,1280,258,247,109,0,0.11749151785317527,Partly Cloudy,0,0,0,0,0
6388,6388,10917,20130621_085421.jpg,0,1,0,0,0,0,0,0,1,1,960,1280,959,959,146,0,0.8091348687128309,Scattered Clouds,0,0,0,0,0
12335,12335,162,20140116_210922.jpg,0,0,0,1,0,0,0,0,1,1,720,1280,521,513,359,0,0.395479433822965,Light Snow,0,0,1,0,0
78816,78816,7371,20120528_124732.jpg,1,0,0,0,0,0,0,0,1,1,960,1280,487,482,63,0,0.6171567132699316,Partly Cloudy,0,0,0,0,0
69445,69445,65,20141017_210334.jpg,0,0,1,0,0,0,0,0,1,1,720,1280,425,420,468,0,0.27466147690495485,Clear,0,0,0,0,0
3185,3185,10917,20110811_075407.jpg,0,1,0,0,0,0,0,0,1,1,960,1280,959,959,146,0,0.6916433508596557,Clear,0,0,0,0,0
37856,37856,24325,20140526_173848.jpg,1,0,0,0,0,0,0,0,1,1,768,1024,418,409,975,0,0.3209927962332557,Clear,0,0,0,0,0
52987,52987,4181,20130728_084645.jpg,0,1,0,0,1,0,0,0,0,0,480,640,166,155,468,0,1.4548891015646752e-17,Clear,0,0,0,0,0
42101,42101,3297,20130305_013117.jpg,1,0,0,0,0,0,0,0,1,1,412,550,242,236,483,0,0.2283301575766584,Overcast,0,0,0,0,0
51437,51437,3888,20130819_091356.jpg,0,1,0,0,0,0,0,0,1,1,240,320,69,68,47,0,0.2779879159698009,Clear,0,0,0,0,0
85025,85025,8733,20131013_070640.jpg,0,0,1,0,1,0,0,0,0,0,480,640,321,319,136,0,0.4781627552850274,Overcast,0,0,0,0,0
49924,49924,3837,20140723_172228.jpg,0,1,0,0,0,0,0,1,0,1,480,640,124,119,98,0,0.4633131932830002,,0,0,0,0,0
6041,6041,10917,20130408_052416.jpg,1,0,0,0,1,0,0,0,0,0,960,1280,959,959,94,0,0.7231251081859191,Unknown,0,0,0,0,0
39237,39237,260,20130516_181452.jpg,1,0,0,0,0,0,0,0,1,1,720,1280,337,325,250,0,0.5063180735464532,Clear,0,0,0,0,0
29275,29275,21444,20140717_090226.jpg,0,1,0,0,1,0,0,0,0,0,1154,1728,1153,1153,491,0,0.320992796233251,Clear,0,0,0,0,0
12909,12909,162,20140516_110827.jpg,1,0,0,0,1,0,0,0,0,0,720,1280,521,513,556,0,0.4136554348898508,Overcast,0,0,0,0,0
57261,57261,4795,20130201_080431.jpg,0,0,0,1,1,0,0,0,0,0,381,508,52,49,134,0,0.5414525144783365,Mostly Cloudy,0,0,0,0,0
67655,67655,65,20131017_233305.jpg,0,0,1,0,0,0,0,0,1,1,720,1280,425,420,418,0,0.32099279623324817,Clear,0,0,0,0,0
32336,32336,21510,20140811_220107.jpg,0,1,0,0,0,0,0,0,1,1,480,640,216,213,557,0,0.9046782881037271,Mostly Cloudy,0,0,0,0,0
913,913,10066,20130702_164629.jpg,0,1,0,0,0,0,0,0,1,1,480,640,278,268,0,0,0.4508987536847269,Scattered Clouds,0,0,0,0,0
18055,18055,18590,20120713_140920.jpg,0,1,0,0,0,0,1,0,0,1,480,640,280,268,883,0,6.172571697544713e-17,Overcast,0,0,0,0,0
38315,38315,24325,20140826_163901.jpg,0,1,0,0,0,0,0,0,1,1,768,1024,418,409,974,0,0.3988058728878234,Mostly Cloudy,0,0,0,0,0
76327,76327,7211,20120724_101038.jpg,0,1,0,0,0,0,0,0,1,1,1024,1280,415,406,80,0,0.02150244013172837,Clear,0,0,0,0,0
79013,79013,7371,20120806_111722.jpg,0,1,0,0,0,0,0,0,1,1,960,1280,487,482,87,0,0.5129709516761382,Overcast,0,0,0,0,0
1840,1840,10870,20130210_062550.jpg,0,0,0,1,1,0,0,0,0,0,480,640,185,183,35,0,0.4136554348898546,Mostly Cloudy,0,0,0,0,0
76302,76302,7211,20120719_044006.jpg,0,1,0,0,0,0,1,0,0,1,1024,1280,415,406,0,0,0.2531590367732326,Partly Cloudy,0,0,0,0,0
62407,62407,5021,20131026_164635.jpg,1,0,0,0,0,0,0,0,1,1,480,640,257,254,0,0,0.11749151785317576,Light Thunderstorms and Rain,0,1,0,0,1
40316,40316,260,20131224_031457.jpg,0,0,0,1,1,0,0,0,0,0,720,1280,337,325,394,0,0.759477110319682,Overcast,0,0,0,0,0
1278,1278,10066,20131014_162730.jpg,0,0,1,0,0,0,0,0,1,1,480,640,278,268,32,0,0.4575516318144026,Mostly Cloudy,0,0,0,0,0
2764,2764,10870,20130927_160806.jpg,0,0,1,0,0,0,0,0,1,1,480,640,185,183,0,0,0.16049639811662492,Partly Cloudy,0,0,0,0,0
80853,80853,75,20140425_011306.jpg,1,0,0,0,0,0,0,0,1,1,720,1280,621,616,621,0,0.3209927962332523,Clear,0,0,0,0,0
70919,70919,6798,20131019_085405.jpg,0,0,1,0,0,0,0,0,1,1,480,640,352,350,36,0,1.3836848221996065e-15,Clear,0,0,0,0,0
21497,21497,19106,20130513_200649.jpg,1,0,0,0,0,0,0,0,1,1,480,640,256,255,306,0,0.8678806276394112,Unknown,0,0,0,0,0
807,807,10066,20130611_172723.jpg,0,1,0,0,0,0,0,1,0,1,480,640,278,268,153,0,0.6154934937375105,Partly Cloudy,0,0,0,0,0
66993,66993,65,20130606_173308.jpg,0,1,0,0,0,0,0,0,1,1,720,1280,425,420,1022,0,0.27798791596979977,Clear,0,0,0,0,0
75812,75812,7211,20120331_111018.jpg,1,0,0,0,0,0,0,0,1,1,1024,1280,415,406,0,0,0.2531590367732294,Mostly Cloudy,0,0,0,0,0
9993,9993,11331,20140710_051120.jpg,0,1,0,0,0,0,0,0,1,1,665,857,181,180,109,0,1.1695669281730094e-30,Overcast,0,0,0,0,0
2829,2829,10870,20131012_170805.jpg,0,0,1,0,0,0,0,1,0,1,480,640,185,183,0,0,0.9878072678963415,Partly Cloudy,0,0,0,0,0
10846,10846,162,20130317_123828.jpg,1,0,0,0,0,1,0,0,0,0,720,1280,521,513,1034,0,0.43848431408642463,Clear,0,0,0,0,0
47706,47706,3837,20130426_145216.jpg,1,0,0,0,0,0,0,0,1,1,480,640,124,119,0,0,0.1853252773131868,Light Rain Showers,0,1,0,0,0
82326,82326,8438,20130716_001642.jpg,0,1,0,0,0,0,0,0,1,1,600,800,271,267,503,0,0.2531590367732369,Mostly Cloudy,0,0,0,0,0
76124,76124,7211,20120613_120954.jpg,0,1,0,0,0,0,0,0,1,1,1024,1280,415,406,0,0,0.3209927962332528,Light Rain,0,1,0,0,0
2247,2247,10870,20130519_183804.jpg,1,0,0,0,0,0,0,0,1,1,480,640,185,183,0,0,0.3458216754298217,Clear,0,0,0,0,0
4068,4068,10917,20120203_192406.jpg,0,0,0,1,1,0,0,0,0,0,960,1280,959,959,94,0,0.5626287100693105,Light Snow,0,0,1,0,0
38236,38236,24325,20140810_140854.jpg,0,1,0,0,1,0,0,0,0,0,768,1024,418,409,825,0,0.3209927962332471,Clear,0,0,0,0,0
59253,59253,5020,20130704_104534.jpg,0,0,0,1,0,0,0,0,1,1,480,640,247,243,0,0,0.2531590367732231,Partly Cloudy,0,0,0,0,0
35483,35483,22788,20140306_205737.jpg,1,0,0,0,1,0,0,0,0,0,800,1280,357,351,113,0,0.3458216754298221,Fog,1,0,0,0,0
88905,88905,8953,20130301_101258.jpg,1,0,0,0,0,0,0,0,1,1,960,1280,594,586,82,0,0.4318314359567342,Overcast,0,0,0,0,0
75072,75072,684,20140809_151201.jpg,0,1,0,0,0,0,0,0,1,1,720,1280,523,505,1002,0,0.3706505546264092,Light Rain,0,1,0,0,0
51008,51008,3888,20130517_034226.jpg,1,0,0,0,0,0,1,0,0,1,240,320,69,68,48,0,0.0,Mostly Cloudy,0,0,0,0,0
82918,82918,861,20140411_230544.jpg,1,0,0,0,0,0,0,0,1,1,480,640,164,163,611,0,0.4881420724795712,Clear,0,0,0,0,0
14019,14019,17218,20130302_144025.jpg,1,0,0,0,0,0,0,0,1,1,600,960,310,310,100,0,1.1695669281730094e-30,Unknown,0,0,0,0,0
73872,73872,684,20131205_164146.jpg,0,0,0,1,0,0,0,0,1,1,720,1280,523,505,1093,0,0.3954794338229661,Scattered Clouds,0,0,0,0,0
82737,82737,861,20140204_150549.jpg,0,0,0,1,1,0,0,0,0,0,480,640,164,163,829,0,0.48148919434988496,Overcast,0,0,0,0,0
81095,81095,75,20140703_131303.jpg,0,1,0,0,1,0,0,0,0,0,720,1280,621,616,819,0,0.36732411556154704,Clear,0,0,0,0,0
23611,23611,19388,20130115_034410.jpg,0,0,0,1,1,0,0,0,0,0,960,1280,396,393,156,0,0.8946989709091873,Light Snow,0,0,1,0,0
18166,18166,18590,20120804_213930.jpg,0,1,0,0,0,0,0,0,1,1,480,640,280,268,407,0,0.463313193283013,Overcast,0,0,0,0,0
44039,44039,3395,20110707_043728.jpg,0,1,0,0,0,0,0,0,1,1,485,974,277,275,143,0,0.3209927962332529,,0,0,0,0,0
62299,62299,5021,20131005_001637.jpg,1,0,0,0,1,0,0,0,0,0,480,640,257,254,136,0,0.3209927962332548,Mostly Cloudy,0,0,0,0,0
77795,77795,7233,20131103_113146.jpg,0,0,1,0,0,0,0,0,1,1,720,1280,258,247,1331,0,4.115047798363142e-17,Unknown,0,0,0,0,0
57072,57072,4795,20121225_033424.jpg,0,0,0,1,1,0,0,0,0,0,381,508,52,49,106,0,0.3673241155615552,Clear,0,0,0,0,0
37815,37815,24325,20140518_143850.jpg,1,0,0,0,0,0,0,0,1,1,768,1024,418,409,975,0,0.32099279623326593,Clear,0,0,0,0,0
62878,62878,623,20121117_234150.jpg,0,0,1,0,0,0,0,0,1,1,720,1280,435,435,409,0,0.3706505546264003,Clear,0,0,0,0,0
58240,58240,4801,20110610_151002.jpg,0,1,0,0,0,0,0,0,1,1,480,640,243,241,0,0,0.3209927962332556,Mostly Cloudy,0,0,0,0,0
37142,37142,24325,20131222_220844.jpg,0,0,0,1,0,0,0,0,1,1,768,1024,418,409,825,0,0.21015415650977395,Clear,0,0,0,0,0
41822,41822,3297,20130105_203120.jpg,0,0,0,1,0,0,0,0,1,1,412,550,242,236,331,0,3.2255255594089647e-15,Light Rain,0,1,0,0,0
91898,91898,9483,20131006_212415.jpg,0,0,1,0,1,0,0,0,0,0,647,1024,306,302,34,0,0.32099279623325605,Mostly Cloudy,0,0,0,0,0
93845,93845,9730,20130623_155708.jpg,0,0,0,1,0,0,0,0,1,1,480,640,182,179,0,0,0.3706505546263976,Clear,0,0,0,0,0
56372,56372,4679,20140718_024014.jpg,0,1,0,0,0,0,0,0,1,1,480,640,188,185,200,0,0.4881420724795761,Clear,0,0,0,0,0
3216,3216,10917,20110817_132407.jpg,0,1,0,0,0,0,0,0,1,1,960,1280,959,959,1346,0,0.9514552657625718,Clear,0,0,0,0,0
36114,36114,22788,20140711_032723.jpg,0,1,0,0,0,1,0,0,0,0,800,1280,357,351,37,0,0.185325277313198,Overcast,0,0,0,0,0
10106,10106,11331,20140802_041127.jpg,0,1,0,0,0,0,0,0,1,1,665,857,181,180,109,0,1.1695669281730094e-30,Scattered Clouds,0,0,0,0,0
89515,89515,9112,20130913_231928.jpg,0,0,1,0,1,0,0,0,0,0,480,640,265,262,0,0,0.6486384705961994,Mostly Cloudy,0,0,0,0,0
74253,74253,684,20140222_221157.jpg,0,0,0,1,0,0,0,0,1,1,720,1280,523,505,437,0,0.38882655569327096,Clear,0,0,0,0,0
4806,4806,10917,20120702_125423.jpg,0,1,0,0,0,0,0,0,1,1,960,1280,959,959,146,0,0.8951446292397429,Light Drizzle,0,0,0,0,0
20193,20193,18590,20130918_030926.jpg,0,0,1,0,0,1,0,0,0,0,480,640,280,268,557,0,0.3706505546264,Scattered Clouds,0,0,0,0,0
80811,80811,75,20140406_164252.jpg,1,0,0,0,0,0,0,0,1,1,720,1280,621,616,910,0,0.3209927962332557,Clear,0,0,0,0,0
76201,76201,7211,20120629_074046.jpg,0,1,0,0,0,0,0,0,1,1,1024,1280,415,406,160,0,0.06783375946002977,Clear,0,0,0,0,0
91896,91896,9483,20131006_172409.jpg,0,0,1,0,1,0,0,0,0,0,647,1024,306,302,156,0,0.21015415650978173,Overcast,0,0,0,0,0
78987,78987,7371,20120801_064723.jpg,0,1,0,0,0,0,0,0,1,1,960,1280,487,482,63,0,0.4384843140864056,Unknown,0,0,0,0,0
48300,48300,3837,20130828_132219.jpg,0,1,0,0,0,0,0,0,1,1,480,640,124,119,98,0,0.39547943382297823,,0,0,0,0,0
43481,43481,3395,20110317_190729.jpg,1,0,0,0,1,0,0,0,0,0,485,974,277,275,53,0,0.5824679306686018,,0,0,0,0,0
67299,67299,65,20130806_220306.jpg,0,1,0,0,0,0,0,0,1,1,720,1280,425,420,468,0,0.3549096759632745,Partly Cloudy,0,0,0,0,0
71985,71985,684,20121022_164151.jpg,0,0,1,0,0,0,0,0,1,1,720,1280,523,505,1093,0,0.3954794338229886,Clear,0,0,0,0,0
71699,71699,684,20120826_134202.jpg,0,1,0,0,0,0,0,0,1,1,720,1280,523,505,1092,0,0.3888265556932871,Mostly Cloudy,0,0,0,0,0
47222,47222,3837,20130120_011529.jpg,0,0,0,1,1,0,0,0,0,0,480,640,124,119,45,0,0.5311469527430297,,0,0,0,0,0
41401,41401,260,20140805_204503.jpg,0,1,0,0,0,0,0,0,1,1,720,1280,337,325,253,0,0.4136554348898549,Clear,0,0,0,0,0
48710,48710,3837,20131118_135217.jpg,0,0,1,0,0,0,0,0,1,1,480,640,124,119,0,0,0.06783375946002708,Overcast,0,0,0,0,0
5560,5560,10917,20130101_205421.jpg,0,0,0,1,1,0,0,0,0,0,960,1280,959,959,146,0,0.6486384705962035,Light Snow,0,0,1,0,0
61244,61244,5020,20140829_204539.jpg,0,0,0,1,1,0,0,0,0,0,480,640,247,243,0,0,0.6668144716630877,,0,0,0,0,0
85625,85625,8887,20130210_053811.jpg,0,0,0,1,1,0,0,0,0,0,768,1024,52,48,0,0,0.7119282297895086,Light Freezing Fog,1,0,0,0,0
63890,63890,623,20130612_234153.jpg,0,1,0,0,0,0,0,0,1,1,720,1280,435,435,409,0,0.46331319328298,Partly Cloudy,0,0,0,0,0
82114,82114,8438,20130530_084638.jpg,1,0,0,0,1,0,0,0,0,0,600,800,271,267,309,0,0.4939036339481707,Rain,0,1,0,0,0
67439,67439,65,20130904_120314.jpg,0,0,1,0,1,0,0,0,0,0,720,1280,425,420,972,0,0.7843059895162556,Clear,0,0,0,0,0
47856,47856,3837,20130526_181529.jpg,1,0,0,0,0,0,0,0,1,1,480,640,124,119,145,0,0.4748363162201816,Mostly Cloudy,0,0,0,0,0
26999,26999,204,20130810_144949.jpg,0,1,0,0,0,0,0,0,1,1,480,704,369,366,1085,0,0.2779879159698101,Clear,0,0,0,0,0
43706,43706,3395,20110501_120729.jpg,1,0,0,0,0,0,0,0,1,1,485,974,277,275,53,0,0.2531590367732218,,0,0,0,0,0
83595,83595,861,20141012_170554.jpg,0,0,1,0,0,0,0,0,1,1,480,640,164,163,829,0,0.2283301575766535,Clear,0,0,0,0,0
59464,59464,5020,20130816_131537.jpg,0,0,0,1,0,0,0,0,1,1,480,640,247,243,1305,0,4.938057358035769e-16,Clear,0,0,0,0,0
81009,81009,75,20140610_161258.jpg,0,1,0,0,0,0,0,0,1,1,720,1280,621,616,820,0,0.32099279623324445,Clear,0,0,0,0,0
20713,20713,18590,20131231_053925.jpg,0,0,0,1,1,0,0,0,0,0,480,640,280,268,407,0,0.4384843140864319,Overcast,0,0,0,0,0
48801,48801,3837,20131206_152225.jpg,0,0,0,1,1,0,0,0,0,0,480,640,124,119,98,0,0.4814891943498822,,0,0,0,0,0
81928,81928,8438,20130423_074643.jpg,1,0,0,0,1,0,0,0,0,0,600,800,271,267,263,0,0.4848156334147311,Light Rain,0,1,0,0,0
93098,93098,9730,20130121_052710.jpg,0,1,0,0,1,0,0,0,0,0,480,640,182,179,147,0,0.4000234340897085,Mostly Cloudy,0,0,0,0,0
71709,71709,684,20120828_174144.jpg,0,1,0,0,0,0,0,0,1,1,720,1280,523,505,1093,0,0.41365543488985596,Scattered Clouds,0,0,0,0,0
11584,11584,162,20130817_173839.jpg,0,1,0,0,0,0,0,0,1,1,720,1280,521,513,1034,0,0.4814891943498719,Mostly Cloudy,0,0,0,0,0
47083,47083,3396,20140910_163845.jpg,0,0,1,0,1,0,0,0,0,0,960,1280,484,482,202,0,0.7413011092527958,Partly Cloudy,0,0,0,0,0
2200,2200,10870,20130507_153804.jpg,1,0,0,0,0,0,0,0,1,1,480,640,185,183,0,0,0.3458216754298249,Mostly Cloudy,0,0,0,0,0
13602,13602,162,20141002_143830.jpg,0,0,1,0,0,0,0,0,1,1,720,1280,521,513,1034,0,0.4136554348898551,Haze,0,0,0,0,0
82973,82973,861,20140426_180550.jpg,1,0,0,0,0,0,0,0,1,1,480,640,164,163,829,0,0.2779879159698001,Overcast,0,0,0,0,0
57190,57190,4795,20130118_023430.jpg,0,0,0,1,1,0,0,0,0,0,381,508,52,49,106,0,0.19153249711234446,Light Snow,0,0,1,0,0
2280,2280,10870,20130528_163806.jpg,1,0,0,0,0,0,0,0,1,1,480,640,185,183,0,0,0.2531590367732235,Partly Cloudy,0,0,0,0,0
94524,94524,9730,20131106_165709.jpg,1,0,0,0,0,0,0,0,1,1,480,640,182,179,0,0,0.6486384705962067,Clear,0,0,0,0,0
42820,42820,3297,20130909_010122.jpg,0,0,1,0,0,0,0,0,1,1,412,550,242,236,481,0,0.16049639811662697,Scattered Clouds,0,0,0,0,0
79865,79865,75,20130419_214258.jpg,1,0,0,0,0,0,0,0,1,1,720,1280,621,616,530,0,0.32099279623325405,Clear,0,0,0,0,0
86919,86919,8887,20131101_000801.jpg,0,0,1,0,1,0,0,0,0,0,768,1024,52,48,0,0,0.7503891097862412,Partly Cloudy,0,0,0,0,0
52631,52631,4181,20130518_084648.jpg,1,0,0,0,1,0,0,0,0,0,480,640,166,155,468,0,2.057523899181571e-17,Clear,0,0,0,0,0
18932,18932,18590,20130105_020926.jpg,0,0,0,1,0,1,0,0,0,0,480,640,280,268,557,0,0.3954794338229725,Overcast,0,0,0,0,0
43935,43935,3395,20110616_033728.jpg,0,1,0,0,0,0,0,0,1,1,485,974,277,275,143,0,0.3209927962332453,,0,0,0,0,0
83334,83334,861,20140802_000554.jpg,0,1,0,0,0,0,0,0,1,1,480,640,164,163,418,0,0.4599867542181628,Thunderstorm,0,0,0,0,1
43353,43353,3395,20110215_113729.jpg,0,0,0,1,0,0,0,0,1,1,485,974,277,275,1297,0,0.16049639811661348,,0,0,0,0,0
92350,92350,9708,20110403_163519.jpg,1,0,0,0,0,0,0,1,0,1,960,1280,133,129,97,0,0.8475957487095613,Mostly Cloudy,0,0,0,0,0
80757,80757,75,20140319_201300.jpg,1,0,0,0,0,0,0,0,1,1,720,1280,621,616,819,0,0.32099279623325383,Clear,0,0,0,0,0
28989,28989,204,20140918_041949.jpg,0,0,1,0,1,0,0,0,0,0,480,704,369,366,505,0,0.20350127838008011,Clear,0,0,0,0,0
40576,40576,260,20140221_171455.jpg,0,0,0,1,0,0,0,0,1,1,720,1280,337,325,250,0,0.4384843140864421,Scattered Clouds,0,0,0,0,0
6143,6143,10917,20130428_165414.jpg,1,0,0,0,1,0,0,0,0,0,960,1280,959,959,146,0,0.7594771103196944,Mist,0,0,0,0,0
75722,75722,7211,20120313_113952.jpg,1,0,0,0,0,0,0,0,1,1,1024,1280,415,406,0,0,0.06783375946003009,Overcast,0,0,0,0,0
82267,82267,8438,20130704_054635.jpg,0,1,0,0,1,0,0,0,0,0,600,800,271,267,353,0,0.552649392874754,Clear,0,0,0,0,0
74246,74246,684,20140221_184148.jpg,0,0,0,1,0,0,0,0,1,1,720,1280,523,505,347,0,0.33916879730013505,Overcast,0,0,0,0,0
25076,25076,19388,20131107_201412.jpg,0,0,1,0,1,0,0,0,0,0,960,1280,396,393,84,0,0.3639976764967087,Mostly Cloudy,0,0,0,0,0
80996,80996,75,20140607_024255.jpg,0,1,0,0,0,0,0,0,1,1,720,1280,621,616,530,0,0.35823611502811137,Clear,0,0,0,0,0
93507,93507,9730,20130412_125702.jpg,0,0,1,0,0,0,0,0,1,1,480,640,182,179,1296,0,0.13566751892006573,Partly Cloudy,0,0,0,0,0
94026,94026,9730,20130729_202705.jpg,0,0,0,1,1,0,0,0,0,0,480,640,182,179,147,0,0.8372901869742491,Mist,0,0,0,0,0
5550,5550,10917,20121230_202415.jpg,0,0,0,1,1,0,0,0,0,0,960,1280,959,959,94,0,0.598980712203055,Mostly Cloudy,0,0,0,0,0
85753,85753,8887,20130307_203811.jpg,1,0,0,0,1,0,0,0,0,0,768,1024,52,48,0,0,0.6742392526641003,Overcast,0,0,0,0,0
50330,50330,3888,20130102_151220.jpg,0,0,0,1,0,0,0,0,1,1,240,320,69,68,48,0,0.4972300730129978,Partly Cloudy,0,0,0,0,0
53034,53034,4181,20130806_223153.jpg,0,1,0,0,0,0,0,0,1,1,480,640,166,155,513,0,0.3209927962332504,Light Rain,0,1,0,0,0
43018,43018,3297,20131116_210116.jpg,0,0,1,0,0,0,0,0,1,1,412,550,242,236,481,0,0.2961639170366845,Mostly Cloudy,0,0,0,0,0
32,32,10066,20130107_122728.jpg,0,0,0,1,0,0,0,0,1,1,480,640,278,268,1408,0,0.4136554348898563,Clear,0,0,0,0,0
62040,62040,5021,20130813_131632.jpg,0,0,0,1,0,0,0,0,1,1,480,640,257,254,1304,0,0.06783375946002704,Light Rain,0,1,0,0,0
73608,73608,684,20131013_211155.jpg,0,0,1,0,0,0,0,0,1,1,720,1280,523,505,437,0,0.3888265556932754,Overcast,0,0,0,0,0
27160,27160,204,20130911_144948.jpg,0,0,1,0,0,0,0,0,1,1,480,704,369,366,1085,0,0.2531590367732343,Clear,0,0,0,0,0
76728,76728,7211,20121019_111006.jpg,0,0,1,0,0,0,0,0,1,1,1024,1280,415,406,0,0,0.1853252773132027,Clear,0,0,0,0,0
50403,50403,3888,20130116_154229.jpg,0,0,0,1,0,0,0,1,0,1,240,320,69,68,48,0,0.4384843140864236,Light Rain,0,1,0,0,0
78685,78685,7371,20120502_124712.jpg,1,0,0,0,0,0,0,0,1,1,960,1280,487,482,63,0,0.41365543488985584,Mostly Cloudy,0,0,0,0,0
4561,4561,10917,20120514_072406.jpg,1,0,0,0,0,0,0,0,1,1,960,1280,959,959,94,0,0.6238095913996269,Clear,0,0,0,0,0
217,217,10066,20130213_114636.jpg,0,0,0,1,0,0,0,0,1,1,480,640,278,268,1186,0,0.32598245483052496,Partly Cloudy,0,0,0,0,0
59336,59336,5020,20130720_184535.jpg,0,0,0,1,1,0,0,0,0,0,480,640,247,243,0,0,2.057523899181571e-17,Light Rain,0,1,0,0,0
57968,57968,4801,20110417_104003.jpg,1,0,0,0,0,0,0,0,1,1,480,640,243,241,1280,0,0.2531590367732319,Scattered Clouds,0,0,0,0,0
50813,50813,3888,20130408_141355.jpg,1,0,0,0,0,0,0,0,1,1,240,320,69,68,47,0,0.5559758319395907,Mostly Cloudy,0,0,0,0,0
42675,42675,3297,20130725_210133.jpg,0,1,0,0,0,0,0,0,1,1,412,550,242,236,481,0,0.3888265556932821,Partly Cloudy,0,0,0,0,0
995,995,10066,20130719_095723.jpg,0,1,0,0,0,0,0,0,1,1,480,640,278,268,58,0,0.4881420724795626,Scattered Clouds,0,0,0,0,0
52263,52263,4181,20130305_191654.jpg,1,0,0,0,0,0,0,0,1,1,480,640,166,155,882,0,0.3028167951663703,Clear,0,0,0,0,0
2194,2194,10870,20130506_033811.jpg,1,0,0,0,1,0,0,0,0,0,480,640,185,183,0,0,0.11749151785317387,Unknown,0,0,0,0,0
22233,22233,19106,20131007_203645.jpg,0,0,1,0,1,0,0,0,0,0,480,640,256,255,156,0,0.35823611502811337,Unknown,0,0,0,0,0
62021,62021,5021,20130809_234627.jpg,0,0,0,1,1,0,0,0,0,0,480,640,257,254,46,0,0.4334946554891605,Light Rain,0,1,0,0,0
44223,44223,3395,20110812_203728.jpg,0,1,0,0,1,0,0,0,0,0,485,974,277,275,83,0,0.5741518330064843,,0,0,0,0,0
77038,77038,7233,20130219_170138.jpg,0,0,0,1,0,0,0,0,1,1,720,1280,258,247,0,0,0.08600976052688962,Snow,0,0,1,0,0
47022,47022,3396,20140827_073845.jpg,0,1,0,0,0,0,0,0,1,1,960,1280,484,482,202,0,0.8579013104448783,Mostly Cloudy,0,0,0,0,0
65943,65943,623,20140813_221148.jpg,0,1,0,0,0,0,0,0,1,1,720,1280,435,435,499,0,0.4384843140864267,Mostly Cloudy,0,0,0,0,1
94262,94262,9730,20130915_025708.jpg,1,0,0,0,1,0,0,0,0,0,480,640,182,179,237,0,0.7064929128616984,Overcast,0,0,0,0,0
72175,72175,684,20121129_141152.jpg,0,0,1,0,0,1,0,0,0,0,720,1280,523,505,1003,0,0.4136554348898365,Clear,0,0,0,0,0
